statusId,year
20,1979
5,1979
3,1979
3,1979
5,1979
81,1979
81,1979
81,1979
81,1979
81,1979
54,1979
1,1979
1,1979
1,1979
1,1979
1,1979
11,1979
15,1979
7,1979
20,1979
27,1979
22,1979
36,1979
5,1979
3,1979
20,1979
5,1979
3,1979
5,1979
3,1979
6,1979
20,1979
20,1979
20,1979
20,1979
81,1979
81,1979
81,1979
81,1979
81,1979
81,1979
1,1978
1,1978
1,1978
1,1978
1,1978
1,1978
1,1978
1,1978
1,1978
1,1978
1,1978
11,1978
11,1978
11,1978
11,1978
5,1978
12,1978
12,1978
5,1978
69,1978
99,1978
5,1978
24,1978
25,1978
81,1978
81,1978
81,1978
1,1978
1,1978
1,1978
1,1978
11,1978
11,1978
11,1978
12,1978
12,1978
14,1978
15,1978
68,1978
20,1978
20,1978
20,1978
69,1978
3,1978
4,1978
23,1978
25,1978
3,1978
3,1978
7,1978
54,1978
81,1978
81,1978
81,1978
81,1978
1,1978
1,1978
1,1978
1,1978
1,1978
11,1978
11,1978
11,1978
11,1978
11,1978
12,1978
12,1978
5,1978
20,1978
3,1978
44,1978
20,1978
5,1978
5,1978
5,1978
22,1978
5,1978
8,1978
7,1978
44,1978
5,1978
81,1978
81,1978
81,1978
81,1978
1,1978
1,1978
1,1978
1,1978
1,1978
11,1978
11,1978
11,1978
11,1978
11,1978
15,1978
3,1978
3,1978
7,1978
101,1978
3,1978
80,1978
6,1978
6,1978
23,1978
6,1978
3,1978
3,1978
3,1978
81,1978
81,1978
97,1978
97,1978
97,1978
97,1978
1,1978
1,1978
1,1978
1,1978
1,1978
1,1978
11,1978
11,1978
11,1978
14,1978
16,1978
3,1978
6,1978
64,1978
100,1978
44,1978
23,1978
3,1978
6,1978
7,1978
81,1978
81,1978
81,1978
81,1978
97,1978
97,1978
97,1978
97,1978
97,1978
97,1978
1,1978
1,1978
1,1978
1,1978
3,1978
11,1978
11,1978
11,1978
12,1978
12,1978
12,1978
16,1978
5,1978
20,1978
62,1978
20,1978
6,1978
7,1978
22,1978
20,1978
3,1978
3,1978
3,1978
3,1978
81,1978
81,1978
81,1978
81,1978
97,1978
97,1978
1,1978
1,1978
1,1978
1,1978
1,1978
11,1978
11,1978
11,1978
11,1978
11,1978
12,1978
14,1978
14,1978
14,1978
106,1978
5,1978
37,1978
3,1978
5,1978
5,1978
22,1978
5,1978
43,1978
20,1978
81,1978
81,1978
81,1978
81,1978
97,1978
1,1978
1,1978
1,1978
11,1978
11,1978
11,1978
11,1978
11,1978
11,1978
11,1978
12,1978
12,1978
12,1978
13,1978
17,1978
18,1978
5,1978
36,1978
22,1978
5,1978
20,1978
25,1978
3,1978
3,1978
81,1978
81,1978
81,1978
1,1978
1,1978
1,1978
1,1978
1,1978
1,1978
1,1978
1,1978
1,1978
1,1978
11,1978
11,1978
11,1978
11,1978
11,1978
12,1978
12,1978
15,1978
5,1978
22,1978
5,1978
5,1978
5,1978
5,1978
10,1978
5,1978
81,1978
81,1978
81,1978
1,1978
1,1978
1,1978
1,1978
11,1978
11,1978
11,1978
11,1978
11,1978
13,1978
45,1978
22,1978
6,1978
101,1978
22,1978
6,1978
6,1978
5,1978
69,1978
36,1978
5,1978
7,1978
7,1978
6,1978
3,1978
69,1978
81,1978
81,1978
81,1978
81,1978
1,1978
1,1978
1,1978
1,1978
1,1978
1,1978
1,1978
1,1978
11,1978
13,1978
5,1978
2,1978
6,1978
2,1978
69,1978
5,1978
69,1978
3,1978
69,1978
5,1978
5,1978
3,1978
3,1978
3,1978
81,1978
81,1978
81,1978
81,1978
97,1978
97,1978
1,1978
1,1978
1,1978
11,1978
11,1978
11,1978
11,1978
12,1978
12,1978
17,1978
17,1978
2,1978
3,1978
3,1978
6,1978
2,1978
3,1978
3,1978
3,1978
3,1978
3,1978
3,1978
3,1978
3,1978
3,1978
3,1978
81,1978
81,1978
81,1978
81,1978
97,1978
1,1978
1,1978
1,1978
1,1978
1,1978
1,1978
1,1978
11,1978
11,1978
11,1978
11,1978
12,1978
20,1978
7,1978
83,1978
5,1978
2,1978
5,1978
5,1978
3,1978
37,1978
7,1978
5,1978
7,1978
3,1978
3,1978
54,1978
81,1978
81,1978
81,1978
97,1978
97,1978
97,1978
1,1978
1,1978
1,1978
1,1978
1,1978
1,1978
1,1978
1,1978
1,1978
1,1978
1,1978
11,1978
11,1978
11,1978
17,1978
5,1978
99,1978
5,1978
5,1978
3,1978
3,1978
3,1978
3,1978
3,1978
81,1978
81,1978
81,1978
81,1978
97,1978
97,1978
97,1978
97,1978
1,1978
1,1978
1,1978
1,1978
1,1978
1,1978
11,1978
11,1978
11,1978
11,1978
11,1978
11,1978
11,1978
13,1978
60,1978
15,1978
6,1978
44,1978
5,1978
5,1978
5,1978
36,1978
5,1978
7,1978
69,1978
8,1978
81,1978
1,1978
1,1978
1,1978
1,1978
1,1978
1,1978
1,1978
1,1978
1,1978
11,1978
11,1978
15,1978
55,1978
7,1978
20,1978
44,1978
5,1978
69,1978
3,1978
23,1978
3,1978
3,1978
81,1978
81,1978
81,1978
81,1978
97,1978
97,1978
1,1977
1,1977
1,1977
1,1977
67,1977
12,1977
60,1977
10,1977
62,1977
22,1977
7,1977
62,1977
25,1977
22,1977
20,1977
20,1977
5,1977
69,1977
3,1977
6,1977
54,1977
1,1977
1,1977
1,1977
11,1977
11,1977
11,1977
12,1977
3,1977
5,1977
22,1977
3,1977
3,1977
3,1977
80,1977
5,1977
3,1977
3,1977
3,1977
3,1977
5,1977
7,1977
25,1977
1,1977
1,1977
1,1977
1,1977
1,1977
1,1977
1,1977
1,1977
1,1977
1,1977
11,1977
11,1977
12,1977
12,1977
15,1977
5,1977
5,1977
3,1977
6,1977
3,1977
3,1977
95,1977
69,1977
1,1977
1,1977
1,1977
1,1977
1,1977
11,1977
11,1977
11,1977
10,1977
13,1977
13,1977
69,1977
6,1977
23,1977
6,1977
64,1977
2,1977
6,1977
6,1977
3,1977
3,1977
3,1977
1,1977
1,1977
1,1977
1,1977
1,1977
11,1977
11,1977
11,1977
12,1977
13,1977
13,1977
14,1977
15,1977
15,1977
69,1977
3,1977
3,1977
21,1977
5,1977
22,1977
5,1977
5,1977
3,1977
3,1977
73,1977
81,1977
81,1977
81,1977
81,1977
81,1977
81,1977
1,1977
1,1977
1,1977
1,1977
1,1977
1,1977
1,1977
1,1977
11,1977
11,1977
12,1977
13,1977
6,1977
6,1977
6,1977
69,1977
5,1977
5,1977
10,1977
23,1977
81,1977
81,1977
81,1977
81,1977
81,1977
81,1977
1,1977
1,1977
1,1977
1,1977
1,1977
11,1977
11,1977
11,1977
11,1977
12,1977
12,1977
13,1977
13,1977
15,1977
62,1977
5,1977
3,1977
5,1977
5,1977
3,1977
3,1977
3,1977
3,1977
10,1977
3,1977
3,1977
81,1977
81,1977
81,1977
81,1977
81,1977
1,1977
1,1977
1,1977
1,1977
1,1977
1,1977
1,1977
1,1977
1,1977
11,1977
11,1977
11,1977
11,1977
12,1977
13,1977
14,1977
15,1977
16,1977
67,1977
7,1977
32,1977
64,1977
3,1977
80,1977
81,1977
81,1977
81,1977
81,1977
81,1977
81,1977
81,1977
1,1977
1,1977
1,1977
1,1977
1,1977
11,1977
11,1977
12,1977
12,1977
12,1977
13,1977
13,1977
13,1977
62,1977
3,1977
3,1977
7,1977
6,1977
3,1977
5,1977
3,1977
3,1977
81,1977
81,1977
81,1977
81,1977
81,1977
81,1977
81,1977
81,1977
1,1977
1,1977
1,1977
1,1977
1,1977
11,1977
11,1977
11,1977
11,1977
12,1977
12,1977
12,1977
14,1977
5,1977
16,1977
69,1977
5,1977
37,1977
7,1977
32,1977
23,1977
101,1977
3,1977
5,1977
10,1977
3,1977
81,1977
81,1977
81,1977
81,1977
97,1977
97,1977
97,1977
97,1977
97,1977
97,1977
1,1977
1,1977
1,1977
1,1977
1,1977
1,1977
11,1977
11,1977
5,1977
36,1977
3,1977
5,1977
48,1977
5,1977
6,1977
5,1977
5,1977
5,1977
3,1977
8,1977
5,1977
7,1977
3,1977
81,1977
81,1977
81,1977
81,1977
81,1977
81,1977
1,1977
1,1977
1,1977
1,1977
1,1977
11,1977
11,1977
11,1977
11,1977
11,1977
11,1977
11,1977
11,1977
12,1977
12,1977
12,1977
3,1977
20,1977
5,1977
5,1977
5,1977
6,1977
44,1977
5,1977
3,1977
3,1977
81,1977
81,1977
81,1977
81,1977
1,1977
1,1977
11,1977
11,1977
60,1977
12,1977
12,1977
12,1977
12,1977
12,1977
13,1977
3,1977
5,1977
2,1977
22,1977
3,1977
5,1977
5,1977
80,1977
37,1977
5,1977
3,1977
3,1977
80,1977
44,1977
3,1977
81,1977
81,1977
81,1977
81,1977
81,1977
81,1977
81,1977
81,1977
1,1977
1,1977
1,1977
1,1977
1,1977
1,1977
12,1977
12,1977
14,1977
7,1977
20,1977
20,1977
5,1977
5,1977
20,1977
5,1977
5,1977
5,1977
5,1977
5,1977
3,1977
22,1977
5,1977
3,1977
81,1977
81,1977
81,1977
81,1977
81,1977
81,1977
81,1977
81,1977
81,1977
81,1977
1,1977
1,1977
1,1977
1,1977
1,1977
11,1977
11,1977
11,1977
11,1977
12,1977
12,1977
12,1977
12,1977
13,1977
13,1977
13,1977
14,1977
14,1977
15,1977
91,1977
3,1977
3,1977
3,1977
48,1977
3,1977
3,1977
81,1977
1,1977
1,1977
1,1977
1,1977
1,1977
3,1977
12,1977
12,1977
5,1977
20,1977
5,1977
7,1977
3,1977
5,1977
95,1977
3,1977
3,1977
5,1977
5,1977
69,1977
5,1977
3,1977
7,1977
22,1977
3,1977
54,1977
81,1977
1,1977
1,1977
1,1977
1,1977
60,1977
11,1977
11,1977
12,1977
12,1977
12,1977
12,1977
14,1977
6,1977
5,1977
6,1977
5,1977
5,1977
3,1977
3,1977
5,1977
4,1977
4,1977
4,1977
1,1976
1,1976
1,1976
1,1976
1,1976
1,1976
1,1976
11,1976
11,1976
11,1976
11,1976
60,1976
13,1976
14,1976
3,1976
3,1976
44,1976
7,1976
3,1976
3,1976
69,1976
94,1976
1,1976
1,1976
1,1976
1,1976
11,1976
11,1976
11,1976
11,1976
11,1976
11,1976
11,1976
12,1976
12,1976
12,1976
14,1976
15,1976
5,1976
5,1976
5,1976
21,1976
51,1976
8,1976
51,1976
3,1976
3,1976
1,1976
1,1976
1,1976
1,1976
1,1976
11,1976
11,1976
12,1976
13,1976
13,1976
62,1976
62,1976
22,1976
86,1976
47,1976
3,1976
3,1976
3,1976
3,1976
22,1976
81,1976
81,1976
81,1976
81,1976
81,1976
81,1976
81,1976
1,1976
1,1976
1,1976
11,1976
11,1976
11,1976
11,1976
11,1976
11,1976
12,1976
13,1976
13,1976
13,1976
5,1976
10,1976
5,1976
5,1976
6,1976
6,1976
3,1976
22,1976
6,1976
7,1976
7,1976
81,1976
81,1976
81,1976
81,1976
81,1976
81,1976
1,1976
1,1976
1,1976
1,1976
11,1976
11,1976
11,1976
11,1976
11,1976
12,1976
12,1976
17,1976
10,1976
10,1976
3,1976
6,1976
22,1976
5,1976
5,1976
86,1976
86,1976
5,1976
5,1976
3,1976
3,1976
86,1976
81,1976
81,1976
81,1976
1,1976
1,1976
1,1976
11,1976
11,1976
11,1976
11,1976
12,1976
12,1976
12,1976
12,1976
3,1976
14,1976
3,1976
5,1976
3,1976
5,1976
22,1976
4,1976
3,1976
81,1976
81,1976
81,1976
81,1976
81,1976
1,1976
1,1976
1,1976
1,1976
1,1976
1,1976
1,1976
1,1976
11,1976
11,1976
11,1976
11,1976
11,1976
5,1976
12,1976
20,1976
5,1976
5,1976
3,1976
5,1976
5,1976
64,1976
3,1976
3,1976
5,1976
3,1976
81,1976
1,1976
1,1976
1,1976
1,1976
1,1976
1,1976
1,1976
1,1976
1,1976
11,1976
11,1976
11,1976
11,1976
11,1976
11,1976
11,1976
11,1976
11,1976
69,1976
22,1976
51,1976
51,1976
22,1976
5,1976
5,1976
6,1976
24,1976
81,1976
81,1976
81,1976
1,1976
1,1976
11,1976
11,1976
11,1976
12,1976
13,1976
13,1976
16,1976
2,1976
5,1976
69,1976
6,1976
5,1976
51,1976
5,1976
51,1976
22,1976
6,1976
3,1976
69,1976
47,1976
80,1976
8,1976
3,1976
3,1976
81,1976
81,1976
81,1976
81,1976
1,1976
1,1976
1,1976
1,1976
1,1976
1,1976
1,1976
1,1976
1,1976
1,1976
1,1976
1,1976
1,1976
11,1976
11,1976
23,1976
3,1976
3,1976
69,1976
3,1976
8,1976
6,1976
31,1976
3,1976
3,1976
3,1976
81,1976
81,1976
1,1976
1,1976
1,1976
1,1976
1,1976
1,1976
1,1976
11,1976
12,1976
3,1976
13,1976
14,1976
37,1976
62,1976
3,1976
3,1976
3,1976
48,1976
3,1976
69,1976
22,1976
3,1976
23,1976
22,1976
8,1976
1,1976
1,1976
1,1976
1,1976
1,1976
1,1976
1,1976
11,1976
11,1976
11,1976
11,1976
13,1976
10,1976
86,1976
44,1976
44,1976
51,1976
20,1976
6,1976
3,1976
10,1976
8,1976
3,1976
5,1976
5,1976
3,1976
81,1976
1,1976
1,1976
1,1976
1,1976
1,1976
1,1976
1,1976
1,1976
1,1976
1,1976
1,1976
11,1976
11,1976
12,1976
12,1976
86,1976
13,1976
13,1976
15,1976
69,1976
3,1976
3,1976
20,1976
5,1976
5,1976
80,1976
54,1976
54,1976
54,1976
1,1976
1,1976
1,1976
1,1976
1,1976
1,1976
1,1976
1,1976
11,1976
11,1976
11,1976
11,1976
11,1976
11,1976
12,1976
12,1976
12,1976
13,1976
13,1976
15,1976
51,1976
43,1976
64,1976
3,1976
3,1976
3,1976
81,1976
1,1976
1,1976
1,1976
1,1976
1,1976
1,1976
11,1976
11,1976
12,1976
12,1976
12,1976
12,1976
15,1976
15,1976
62,1976
5,1976
27,1976
27,1976
4,1976
22,1976
22,1976
3,1976
5,1976
22,1976
3,1976
106,1976
81,1976
1,1976
11,1976
11,1976
11,1976
11,1976
11,1976
11,1976
11,1976
13,1976
14,1976
17,1976
25,1976
36,1976
68,1976
10,1976
10,1976
3,1976
5,1976
27,1976
6,1976
54,1976
54,1976
54,1976
54,1976
5,1976
81,1976
1,1975
1,1975
1,1975
1,1975
1,1975
1,1975
11,1975
11,1975
11,1975
11,1975
11,1975
7,1975
12,1975
13,1975
5,1975
62,1975
7,1975
5,1975
5,1975
6,1975
3,1975
2,1975
7,1975
1,1975
1,1975
1,1975
1,1975
1,1975
1,1975
1,1975
1,1975
1,1975
1,1975
11,1975
11,1975
11,1975
11,1975
12,1975
69,1975
22,1975
3,1975
69,1975
64,1975
10,1975
44,1975
5,1975
1,1975
1,1975
1,1975
1,1975
1,1975
1,1975
1,1975
11,1975
11,1975
11,1975
12,1975
12,1975
12,1975
12,1975
12,1975
37,1975
7,1975
62,1975
62,1975
3,1975
69,1975
25,1975
69,1975
5,1975
8,1975
21,1975
81,1975
81,1975
1,1975
1,1975
11,1975
11,1975
11,1975
12,1975
12,1975
13,1975
62,1975
3,1975
3,1975
3,1975
22,1975
7,1975
62,1975
22,1975
69,1975
3,1975
5,1975
3,1975
3,1975
3,1975
54,1975
54,1975
3,1975
54,1975
1,1975
1,1975
1,1975
1,1975
1,1975
1,1975
11,1975
11,1975
12,1975
3,1975
3,1975
36,1975
3,1975
3,1975
3,1975
20,1975
44,1975
3,1975
81,1975
81,1975
81,1975
81,1975
81,1975
81,1975
81,1975
81,1975
1,1975
1,1975
1,1975
1,1975
1,1975
1,1975
11,1975
11,1975
12,1975
12,1975
13,1975
13,1975
22,1975
23,1975
23,1975
23,1975
6,1975
5,1975
5,1975
7,1975
20,1975
8,1975
3,1975
3,1975
1,1975
1,1975
1,1975
1,1975
1,1975
11,1975
11,1975
11,1975
11,1975
60,1975
12,1975
12,1975
12,1975
12,1975
13,1975
13,1975
16,1975
20,1975
27,1975
7,1975
20,1975
5,1975
7,1975
25,1975
23,1975
69,1975
1,1975
1,1975
1,1975
11,1975
11,1975
11,1975
11,1975
11,1975
12,1975
14,1975
14,1975
15,1975
15,1975
15,1975
60,1975
5,1975
5,1975
3,1975
27,1975
76,1975
5,1975
24,1975
5,1975
22,1975
54,1975
1,1975
1,1975
1,1975
1,1975
1,1975
1,1975
1,1975
1,1975
1,1975
1,1975
1,1975
1,1975
11,1975
11,1975
11,1975
11,1975
12,1975
14,1975
7,1975
23,1975
5,1975
83,1975
5,1975
7,1975
7,1975
54,1975
1,1975
3,1975
3,1975
3,1975
3,1975
11,1975
3,1975
12,1975
3,1975
12,1975
3,1975
12,1975
12,1975
3,1975
3,1975
3,1975
3,1975
3,1975
3,1975
3,1975
3,1975
3,1975
5,1975
5,1975
6,1975
5,1975
81,1975
81,1975
1,1975
1,1975
1,1975
1,1975
1,1975
1,1975
1,1975
1,1975
11,1975
60,1975
36,1975
5,1975
3,1975
3,1975
27,1975
22,1975
5,1975
5,1975
22,1975
22,1975
22,1975
8,1975
27,1975
3,1975
3,1975
81,1975
1,1975
1,1975
1,1975
1,1975
1,1975
1,1975
1,1975
11,1975
11,1975
11,1975
11,1975
11,1975
11,1975
11,1975
11,1975
12,1975
13,1975
62,1975
10,1975
64,1975
5,1975
5,1975
3,1975
98,1975
5,1975
3,1975
3,1975
3,1975
81,1975
81,1975
1,1975
1,1975
1,1975
1,1975
1,1975
1,1975
11,1975
11,1975
11,1975
12,1975
14,1975
14,1975
16,1975
16,1975
48,1975
3,1975
3,1975
6,1975
37,1975
3,1975
3,1975
5,1975
3,1975
3,1975
8,1975
10,1975
81,1975
81,1975
1,1975
1,1975
1,1975
1,1975
1,1975
1,1975
1,1975
11,1975
12,1975
14,1975
62,1975
62,1975
3,1975
6,1975
54,1975
67,1975
5,1975
22,1975
3,1975
5,1975
3,1975
3,1975
68,1975
80,1975
1,1974
1,1974
1,1974
1,1974
1,1974
1,1974
60,1974
60,1974
11,1974
11,1974
12,1974
14,1974
15,1974
5,1974
8,1974
6,1974
8,1974
47,1974
5,1974
22,1974
25,1974
25,1974
5,1974
3,1974
3,1974
1,1974
1,1974
11,1974
11,1974
11,1974
11,1974
11,1974
11,1974
11,1974
11,1974
11,1974
11,1974
11,1974
12,1974
12,1974
12,1974
12,1974
8,1974
7,1974
23,1974
37,1974
25,1974
80,1974
5,1974
83,1974
1,1974
1,1974
1,1974
1,1974
1,1974
1,1974
1,1974
1,1974
11,1974
11,1974
11,1974
11,1974
12,1974
12,1974
13,1974
80,1974
14,1974
16,1974
17,1974
51,1974
69,1974
23,1974
7,1974
22,1974
8,1974
4,1974
8,1974
1,1974
1,1974
11,1974
12,1974
12,1974
12,1974
13,1974
13,1974
13,1974
13,1974
14,1974
14,1974
16,1974
20,1974
62,1974
5,1974
3,1974
6,1974
5,1974
23,1974
5,1974
23,1974
44,1974
20,1974
5,1974
81,1974
81,1974
1,1974
1,1974
1,1974
1,1974
1,1974
1,1974
11,1974
12,1974
12,1974
12,1974
12,1974
13,1974
13,1974
13,1974
13,1974
13,1974
14,1974
5,1974
25,1974
4,1974
5,1974
95,1974
23,1974
22,1974
27,1974
64,1974
5,1974
3,1974
7,1974
4,1974
8,1974
81,1974
1,1974
1,1974
1,1974
1,1974
11,1974
11,1974
12,1974
13,1974
14,1974
6,1974
5,1974
80,1974
86,1974
3,1974
22,1974
3,1974
3,1974
4,1974
4,1974
4,1974
4,1974
4,1974
4,1974
4,1974
4,1974
54,1974
54,1974
81,1974
1,1974
1,1974
1,1974
1,1974
1,1974
11,1974
11,1974
11,1974
11,1974
5,1974
13,1974
2,1974
6,1974
22,1974
22,1974
22,1974
44,1974
5,1974
6,1974
64,1974
86,1974
5,1974
95,1974
5,1974
6,1974
42,1974
81,1974
1,1974
1,1974
1,1974
1,1974
1,1974
1,1974
1,1974
12,1974
12,1974
13,1974
14,1974
14,1974
2,1974
80,1974
6,1974
6,1974
69,1974
8,1974
6,1974
6,1974
64,1974
7,1974
4,1974
4,1974
3,1974
81,1974
81,1974
1,1974
1,1974
1,1974
1,1974
1,1974
1,1974
11,1974
11,1974
11,1974
11,1974
11,1974
11,1974
12,1974
12,1974
13,1974
14,1974
5,1974
64,1974
8,1974
4,1974
8,1974
4,1974
81,1974
81,1974
81,1974
81,1974
81,1974
81,1974
81,1974
81,1974
1,1974
1,1974
1,1974
1,1974
11,1974
11,1974
11,1974
11,1974
11,1974
12,1974
12,1974
13,1974
16,1974
17,1974
5,1974
62,1974
20,1974
22,1974
3,1974
5,1974
5,1974
69,1974
22,1974
22,1974
68,1974
81,1974
81,1974
81,1974
81,1974
81,1974
81,1974
81,1974
81,1974
81,1974
1,1974
1,1974
1,1974
1,1974
1,1974
1,1974
1,1974
1,1974
1,1974
1,1974
1,1974
1,1974
1,1974
11,1974
3,1974
5,1974
6,1974
3,1974
37,1974
69,1974
6,1974
22,1974
22,1974
22,1974
3,1974
3,1974
81,1974
81,1974
81,1974
81,1974
81,1974
81,1974
1,1974
1,1974
1,1974
1,1974
1,1974
1,1974
11,1974
12,1974
13,1974
14,1974
22,1974
16,1974
62,1974
86,1974
4,1974
4,1974
95,1974
5,1974
62,1974
69,1974
20,1974
5,1974
5,1974
3,1974
5,1974
81,1974
81,1974
81,1974
81,1974
81,1974
81,1974
1,1974
1,1974
1,1974
1,1974
11,1974
11,1974
11,1974
11,1974
11,1974
12,1974
12,1974
5,1974
5,1974
37,1974
22,1974
5,1974
5,1974
3,1974
6,1974
6,1974
83,1974
5,1974
5,1974
6,1974
10,1974
81,1974
81,1974
81,1974
81,1974
81,1974
81,1974
1,1974
1,1974
1,1974
1,1974
1,1974
11,1974
11,1974
11,1974
11,1974
12,1974
12,1974
12,1974
12,1974
13,1974
29,1974
18,1974
62,1974
3,1974
5,1974
22,1974
62,1974
23,1974
86,1974
64,1974
5,1974
69,1974
81,1974
81,1974
81,1974
81,1974
1,1974
1,1974
1,1974
1,1974
1,1974
1,1974
1,1974
11,1974
12,1974
12,1974
14,1974
15,1974
69,1974
62,1974
62,1974
69,1974
10,1974
22,1974
5,1974
22,1974
54,1974
69,1974
104,1974
22,1974
2,1974
2,1974
5,1974
81,1974
81,1974
81,1974
1,1973
1,1973
1,1973
1,1973
11,1973
11,1973
13,1973
14,1973
14,1973
22,1973
21,1973
5,1973
62,1973
51,1973
51,1973
6,1973
86,1973
22,1973
5,1973
1,1973
1,1973
1,1973
11,1973
11,1973
11,1973
11,1973
12,1973
12,1973
12,1973
12,1973
14,1973
10,1973
25,1973
22,1973
6,1973
6,1973
36,1973
25,1973
6,1973
1,1973
1,1973
1,1973
11,1973
12,1973
12,1973
12,1973
12,1973
5,1973
16,1973
16,1973
3,1973
62,1973
62,1973
62,1973
62,1973
6,1973
25,1973
5,1973
5,1973
8,1973
3,1973
3,1973
3,1973
3,1973
1,1973
1,1973
1,1973
11,1973
11,1973
11,1973
11,1973
12,1973
16,1973
16,1973
16,1973
16,1973
86,1973
60,1973
6,1973
23,1973
27,1973
23,1973
44,1973
5,1973
36,1973
86,1973
1,1973
1,1973
1,1973
11,1973
11,1973
13,1973
13,1973
14,1973
15,1973
3,1973
3,1973
3,1973
62,1973
5,1973
3,1973
3,1973
3,1973
5,1973
37,1973
3,1973
94,1973
5,1973
3,1973
1,1973
1,1973
11,1973
11,1973
12,1973
12,1973
13,1973
13,1973
5,1973
16,1973
69,1973
6,1973
22,1973
51,1973
6,1973
86,1973
86,1973
3,1973
86,1973
95,1973
86,1973
6,1973
25,1973
23,1973
5,1973
1,1973
1,1973
1,1973
1,1973
1,1973
11,1973
11,1973
12,1973
13,1973
13,1973
13,1973
6,1973
15,1973
16,1973
5,1973
22,1973
27,1973
37,1973
80,1973
3,1973
22,1973
1,1973
1,1973
1,1973
1,1973
1,1973
1,1973
1,1973
1,1973
1,1973
11,1973
11,1973
11,1973
13,1973
13,1973
13,1973
14,1973
3,1973
3,1973
44,1973
86,1973
25,1973
69,1973
25,1973
86,1973
8,1973
1,1973
1,1973
1,1973
1,1973
1,1973
1,1973
1,1973
1,1973
11,1973
11,1973
12,1973
14,1973
16,1973
44,1973
7,1973
69,1973
83,1973
69,1973
4,1973
4,1973
4,1973
4,1973
4,1973
4,1973
4,1973
4,1973
4,1973
37,1973
20,1973
1,1973
1,1973
1,1973
1,1973
1,1973
12,1973
13,1973
14,1973
14,1973
15,1973
5,1973
62,1973
48,1973
10,1973
5,1973
3,1973
69,1973
27,1973
54,1973
3,1973
68,1973
10,1973
3,1973
54,1973
1,1973
1,1973
1,1973
1,1973
1,1973
1,1973
1,1973
1,1973
1,1973
1,1973
1,1973
1,1973
1,1973
11,1973
11,1973
11,1973
5,1973
5,1973
3,1973
6,1973
3,1973
80,1973
1,1973
1,1973
1,1973
1,1973
1,1973
1,1973
11,1973
11,1973
12,1973
15,1973
69,1973
62,1973
5,1973
69,1973
69,1973
22,1973
24,1973
36,1973
69,1973
22,1973
98,1973
8,1973
4,1973
1,1973
1,1973
1,1973
1,1973
1,1973
1,1973
1,1973
11,1973
11,1973
11,1973
11,1973
11,1973
11,1973
11,1973
12,1973
62,1973
6,1973
3,1973
80,1973
27,1973
25,1973
25,1973
23,1973
22,1973
3,1973
1,1973
1,1973
1,1973
1,1973
11,1973
11,1973
12,1973
12,1973
12,1973
13,1973
13,1973
14,1973
15,1973
15,1973
15,1973
17,1973
17,1973
18,1973
62,1973
62,1973
7,1973
3,1973
3,1973
5,1973
22,1973
94,1973
1,1973
1,1973
1,1973
1,1973
1,1973
1,1973
11,1973
11,1973
11,1973
11,1973
3,1973
12,1973
12,1973
12,1973
14,1973
14,1973
62,1973
22,1973
5,1973
48,1973
22,1973
22,1973
5,1973
2,1973
37,1973
54,1973
54,1973
3,1973
1,1972
1,1972
1,1972
1,1972
1,1972
11,1972
12,1972
12,1972
12,1972
12,1972
12,1972
22,1972
6,1972
47,1972
5,1972
5,1972
69,1972
48,1972
2,1972
44,1972
3,1972
54,1972
1,1972
1,1972
1,1972
1,1972
1,1972
11,1972
11,1972
11,1972
11,1972
11,1972
11,1972
12,1972
12,1972
13,1972
13,1972
20,1972
16,1972
62,1972
62,1972
62,1972
5,1972
6,1972
22,1972
69,1972
5,1972
48,1972
1,1972
1,1972
11,1972
11,1972
11,1972
11,1972
12,1972
12,1972
13,1972
14,1972
14,1972
3,1972
6,1972
80,1972
5,1972
6,1972
5,1972
3,1972
51,1972
10,1972
95,1972
3,1972
6,1972
24,1972
3,1972
81,1972
1,1972
1,1972
11,1972
12,1972
13,1972
13,1972
13,1972
13,1972
13,1972
13,1972
14,1972
14,1972
14,1972
15,1972
16,1972
16,1972
18,1972
62,1972
3,1972
3,1972
3,1972
3,1972
3,1972
3,1972
5,1972
1,1972
1,1972
1,1972
1,1972
11,1972
11,1972
12,1972
12,1972
12,1972
12,1972
12,1972
13,1972
14,1972
16,1972
22,1972
62,1972
3,1972
5,1972
3,1972
98,1972
86,1972
6,1972
48,1972
25,1972
25,1972
1,1972
1,1972
1,1972
1,1972
1,1972
1,1972
1,1972
1,1972
1,1972
1,1972
11,1972
11,1972
11,1972
11,1972
11,1972
11,1972
12,1972
86,1972
60,1972
62,1972
6,1972
5,1972
107,1972
86,1972
81,1972
1,1972
1,1972
1,1972
11,1972
11,1972
11,1972
20,1972
13,1972
13,1972
15,1972
16,1972
22,1972
17,1972
22,1972
20,1972
22,1972
51,1972
20,1972
24,1972
22,1972
6,1972
6,1972
20,1972
3,1972
5,1972
3,1972
1,1972
1,1972
1,1972
1,1972
1,1972
1,1972
1,1972
1,1972
1,1972
1,1972
4,1972
11,1972
11,1972
11,1972
11,1972
62,1972
6,1972
3,1972
5,1972
22,1972
24,1972
10,1972
44,1972
44,1972
5,1972
68,1972
5,1972
1,1972
1,1972
1,1972
1,1972
1,1972
1,1972
1,1972
1,1972
11,1972
11,1972
12,1972
12,1972
13,1972
13,1972
5,1972
62,1972
44,1972
